NAME	NES_6H	FDR_6H	NES_24H	FDR_24H
GOBP_EPITHELIAL_CILIUM_MOVEMENT_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY	1.24184	0.63420415	1.2922549	0.43380144
GOBP_POSITIVE_REGULATION_OF_HIPPO_SIGNALING	1.2416826	0.63418067	1.3018568	0.42816865
GOBP_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE_REM_SLEEP	1.241593	0.6339399	1.0353187	0.6918329
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN	1.2415153	0.63367856	1.3431771	0.3928009
GOBP_GOLGI_VESICLE_FUSION_TO_TARGET_MEMBRANE	1.2412498	0.63397425	1.1707326	0.5474495
GOBP_ODONTOGENESIS	1.2409706	0.63430417	1.5622709	0.20796518
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	1.240559	0.6350221	1.3614511	0.3797673
GOBP_NEUROBLAST_DIVISION	1.2402911	0.6353332	1.3315549	0.40383035
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	1.2399182	0.63594663	1.594329	0.1879757
GOBP_APICAL_JUNCTION_ASSEMBLY	1.2397162	0.63606364	1.3496509	0.38904992
GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	1.2394285	0.6364171	1.4485543	0.31205127
GOBP_POSITIVE_REGULATION_OF_ISOPRENOID_METABOLIC_PROCESS	1.2393501	0.63615054	1.1863736	0.52905685
GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION	1.239237	0.6359843	1.0176705	0.710657
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	1.2391806	0.6356561	1.1681887	0.5489165
GOBP_GLOSSOPHARYNGEAL_NERVE_DEVELOPMENT	1.2386595	0.6367156	1.2727227	0.44780856
GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL	1.2384486	0.6368561	1.0540737	0.6700677
GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	1.2379495	0.6378628	1.2501317	0.46987632
GOBP_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	1.2374467	0.63886	0.9934957	0.7359891
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION	1.2373899	0.63853484	1.390585	0.35658652
GOBP_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION	1.2373317	0.6382101	1.2228503	0.4928372
GOBP_RESPONSE_TO_CATECHOLAMINE	1.2370831	0.63845754	1.7531246	0.10278766
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	1.237066	0.6380097	1.3493588	0.3889929
GOBP_NEGATIVE_REGULATION_OF_FIBRINOLYSIS	1.2370287	0.63762605	1.1216221	0.59819984
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	1.2368968	0.6375194	1.2381092	0.4796331
GOBP_JNK_CASCADE	1.2368262	0.6372358	1.4353076	0.32045433
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_OSTEOBLAST_DIFFERENTIATION	1.2367009	0.63712454	1.4144391	0.33575943
GOBP_PHOTORECEPTOR_CELL_MORPHOGENESIS	1.2366676	0.6367358	-1.0984236	0.8129451
GOBP_HYPOTONIC_RESPONSE	1.2366087	0.63642085	1.3457748	0.39099762
GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS	1.2362983	0.6368622	1.4502143	0.31052208
GOBP_PROGESTERONE_METABOLIC_PROCESS	1.2360498	0.6371255	1.1542652	0.564659
GOBP_PIGMENTATION	1.2355062	0.6382477	1.2257736	0.49079248
GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS	1.2350165	0.6392067	1.1107535	0.60677195
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	1.2349916	0.6387878	1.3874458	0.35932532
GOBP_REGULATION_OF_SECONDARY_METABOLIC_PROCESS	1.234964	0.6383745	0.71995896	0.93733317
GOBP_SKELETAL_SYSTEM_DEVELOPMENT	1.2347802	0.63843	1.5515734	0.21792284
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS	1.2347499	0.6380291	1.3175452	0.4149446
GOBP_CELLULAR_LIPID_METABOLIC_PROCESS	1.2344918	0.63830864	1.2970656	0.43054268
GOBP_MUSCLE_CELL_PROLIFERATION	1.2342592	0.63851756	1.4210368	0.32753292
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	1.2341132	0.6384531	1.3230737	0.40718788
GOBP_REGULATION_OF_3_UTR_MEDIATED_MRNA_STABILIZATION	1.2340754	0.6380796	-0.7074726	0.9582113
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION	1.2340609	0.63763314	0.9813232	0.7489217
GOBP_CELL_RECOGNITION	1.233981	0.6373877	1.2887378	0.43870234
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	1.2338098	0.6374155	1.3154851	0.41700733
GOBP_VIRION_ATTACHMENT_TO_HOST_CELL	1.2334394	0.638009	1.0251969	0.7012291
GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	1.2333984	0.63764346	0.6832848	0.9527452
GOBP_LABYRINTHINE_LAYER_BLOOD_VESSEL_DEVELOPMENT	1.2330308	0.6382308	1.1207594	0.59865636
GOBP_CADMIUM_ION_TRANSMEMBRANE_TRANSPORT	1.2329515	0.6379751	-0.62366617	0.9731885
GOBP_NEUROTRANSMITTER_BIOSYNTHETIC_PROCESS	1.232671	0.63830733	1.3476158	0.38956437
GOBP_LEUKOCYTE_ACTIVATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	1.2325501	0.6381768	1.6007442	0.18304439
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	1.2320697	0.6391092	1.29383	0.432955
GOBP_POSITIVE_REGULATION_OF_TOOTH_MINERALIZATION	1.2320609	0.63865197	1.2265755	0.48956317
GOBP_INTESTINAL_LIPID_ABSORPTION	1.2320002	0.63834035	-0.8662568	0.9118993
GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	1.2319115	0.6381197	1.1747289	0.54330313
GOBP_CILIUM_ORGANIZATION	1.2318076	0.6379493	1.2839568	0.44267926
GOBP_MITRAL_VALVE_FORMATION	1.2317963	0.63749963	1.3760456	0.36670262
GOBP_POSITIVE_REGULATION_OF_VITAMIN_METABOLIC_PROCESS	1.2315829	0.63763684	1.0682493	0.65633774
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	1.2313825	0.6377472	1.287839	0.4382377
GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	1.2307721	0.63904893	1.3676231	0.37386006
GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION	1.2306967	0.63878465	1.3928013	0.356203
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	1.2306849	0.6383374	0.91938734	0.80794257
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_MIGRATION	1.2306015	0.63809854	-0.7531632	0.9457698
GOBP_CELL_JUNCTION_ASSEMBLY	1.2304931	0.6379354	1.2824461	0.44150802
GOBP_SPERMIDINE_TRANSPORT	1.229554	0.6402178	0.93539244	0.79408073
GOBP_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS_OF_NEUROTRANSMITTER	1.2291752	0.64085335	1.3939959	0.35509968
GOBP_EXECUTION_PHASE_OF_APOPTOSIS	1.229012	0.64086103	1.3739761	0.36977157
GOBP_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT	1.2289855	0.6404568	0.9844814	0.74648535
GOBP_GROWTH_PLATE_CARTILAGE_CHONDROCYTE_PROLIFERATION	1.2288576	0.6403468	-0.7241622	0.9571829
GOBP_CELL_PART_MORPHOGENESIS	1.2287245	0.6402689	1.2763507	0.4458
GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	1.2285953	0.64017063	1.2510973	0.46911162
GOBP_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT	1.228227	0.6407776	1.3480657	0.38945436
GOBP_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS	1.2279617	0.6410726	1.5796329	0.19255628
GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	1.2279398	0.640654	1.5456402	0.22099167
GOBP_DEFINITIVE_ERYTHROCYTE_DIFFERENTIATION	1.2269999	0.64294463	1.1517063	0.56803596
GOBP_ANAGEN	1.2268981	0.64275724	1.4890026	0.26800108
GOBP_S_ADENOSYLHOMOCYSTEINE_METABOLIC_PROCESS	1.2262219	0.644276	-0.96418107	0.86556125
GOBP_PROTEIN_KINASE_A_SIGNALING	1.2255768	0.64569676	1.5822734	0.19573928
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	1.2244567	0.6485489	1.1455953	0.5735254
GOBP_REGULATION_OF_NEURON_MATURATION	1.2241894	0.6488536	1.0049988	0.7254768
GOBP_NUCLEAR_MEMBRANE_DISASSEMBLY	1.2239608	0.6490428	1.0635078	0.65962356
GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE	1.2233912	0.6502451	1.4114634	0.33799076
GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	1.2232957	0.6500422	1.2888213	0.43872166
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.2230083	0.6504085	0.9412398	0.789133
GOBP_MACROPHAGE_INFLAMMATORY_PROTEIN_1_ALPHA_PRODUCTION	1.2229416	0.6501202	1.3713199	0.37109765
GOBP_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	1.2229002	0.6497632	1.1442623	0.57511485
GOBP_VASCULOGENESIS	1.2228277	0.6494958	1.5394017	0.22043088
GOBP_POSITIVE_REGULATION_OF_NEURON_MIGRATION	1.2227534	0.6492363	1.312018	0.42091364
GOBP_CELL_CELL_SIGNALING	1.2223532	0.64994794	1.3179636	0.4145703
GOBP_CELL_FATE_DETERMINATION	1.2222639	0.6497373	-1.1045916	0.8163231
GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE	1.2221953	0.64946276	1.7122601	0.10348778
GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	1.2219034	0.6498446	1.4488988	0.31229132
GOBP_POSITIVE_REGULATION_OF_GASTRULATION	1.2218415	0.64954954	-1.4642352	0.6577996
GOBP_PROSTATE_GLAND_DEVELOPMENT	1.2216833	0.649527	1.1676834	0.55000746
GOBP_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORT	1.2206492	0.65214944	1.2137278	0.5044104
GOBP_REGULATION_OF_ISOTYPE_SWITCHING_TO_IGE_ISOTYPES	1.2203572	0.65253943	0.8061752	0.89768356
GOBP_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	1.2201086	0.65279055	1.4244628	0.3252746
GOBP_CARDIAC_MYOFIBRIL_ASSEMBLY	1.2199397	0.6528173	1.1253563	0.59397113
GOBP_DENDRITIC_CELL_APOPTOTIC_PROCESS	1.2198591	0.65256524	1.6311526	0.1538717
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_ADAPTATION	1.2197583	0.65238935	1.2957577	0.43114537
GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	1.2196462	0.6522433	1.6348829	0.15459442
GOBP_CIRCULATORY_SYSTEM_PROCESS	1.2192653	0.65288305	1.584257	0.19514544
GOBP_REGULATION_OF_MONOATOMIC_ANION_TRANSMEMBRANE_TRANSPORT	1.2191832	0.6526479	1.5563008	0.21408324
GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	1.2188776	0.65307367	1.1381737	0.5817414
GOBP_OLFACTORY_LOBE_DEVELOPMENT	1.2187421	0.6529955	1.1134133	0.6066165
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	1.2185987	0.652947	1.1189315	0.6007547
GOBP_POSITIVE_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS	1.2175875	0.6554574	1.5924253	0.19123559
GOBP_LUNG_MORPHOGENESIS	1.2175812	0.6549998	1.2129419	0.5049719
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS	1.2174127	0.6550202	0.94974786	0.7823458
GOBP_DIACYLGLYCEROL_CATABOLIC_PROCESS	1.2171938	0.6551922	0.85939497	0.86048186
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS	1.2165265	0.6566722	0.95665526	0.7753054
GOBP_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	1.2162576	0.65697694	1.5911468	0.1928845
GOBP_CATECHOLAMINE_SECRETION	1.2161728	0.65675074	1.4884512	0.26769695
GOBP_CYTOKINETIC_PROCESS	1.2159992	0.65678966	0.5674698	0.98614043
GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION	1.2157302	0.65711623	1.3904793	0.35656872
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET	1.215715	0.65668595	1.5084193	0.25115788
GOBP_REGULATION_OF_SKELETAL_MUSCLE_SATELLITE_CELL_PROLIFERATION	1.2156256	0.65646815	0.8817168	0.841456
GOBP_GROWTH	1.2155831	0.65611464	1.2481296	0.47116238
GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	1.215315	0.6564362	1.3035911	0.42723456
GOBP_MONOATOMIC_ANION_HOMEOSTASIS	1.2150294	0.6567952	1.4088179	0.34359497
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	1.214508	0.65784866	1.169993	0.54812473
GOBP_BEHAVIOR	1.2142953	0.65799487	1.3031957	0.4278026
GOBP_REGULATION_OF_HEMOPOIESIS	1.2141157	0.65804857	1.3003505	0.42953447
GOBP_ENDODERM_FORMATION	1.2136562	0.65892404	0.8201294	0.88716376
GOBP_CLUSTERING_OF_VOLTAGE_GATED_SODIUM_CHANNELS	1.2133008	0.6594862	1.2600229	0.46083593
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING	1.2132721	0.65909326	1.0296686	0.6975892
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY	1.2131853	0.65887755	1.3627161	0.37862813
GOBP_REGULATION_OF_AXONOGENESIS	1.2131399	0.65853786	1.2098073	0.50759053
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1.212025	0.6613683	1.1956865	0.5200958
GOBP_POSITIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION	1.2117847	0.66160244	1.1843951	0.53190714
GOBP_PHOTORECEPTOR_CELL_OUTER_SEGMENT_ORGANIZATION	1.2113261	0.6624717	0.7895638	0.9089493
GOBP_NEGATIVE_REGULATION_OF_CELL_COMMUNICATION	1.2112606	0.6621886	1.2472558	0.47235906
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	1.210295	0.66455716	1.1580673	0.55894756
GOBP_EPITHELIAL_CELL_DIFFERENTIATION	1.210178	0.6644317	1.2366685	0.48013026
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS	1.2097871	0.66511774	1.3782682	0.36475617
GOBP_DEVELOPMENTAL_GROWTH	1.2097099	0.6648721	1.21	0.5077255
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	1.2091155	0.6661371	0.87090737	0.85021627
GOBP_POSITIVE_REGULATION_OF_VESICLE_TRANSPORT_ALONG_MICROTUBULE	1.2089398	0.66618264	0.91925853	0.80764896
GOBP_REGULATION_OF_CARDIAC_CONDUCTION	1.2087702	0.6662125	1.1115344	0.60595846
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_CHOLINERGIC	1.2086804	0.66599697	0.78097624	0.91426563
GOBP_SKELETAL_MUSCLE_FIBER_DIFFERENTIATION	1.2083552	0.6664914	-1.3222541	0.72729087
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_MATRIX_ADHESION	1.2078118	0.6676309	1.1568695	0.5602211
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	1.2077396	0.6673736	1.2134532	0.5040757
GOBP_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT	1.2077248	0.666939	1.1142424	0.6052909
GOBP_AXIS_ELONGATION_INVOLVED_IN_SOMITOGENESIS	1.2077181	0.6664829	-1.2984266	0.7382079
GOBP_PROSTANOID_METABOLIC_PROCESS	1.2071111	0.6677914	1.2524636	0.4681977
GOBP_REGULATION_OF_CORTICOTROPIN_SECRETION	1.206912	0.66790617	1.342317	0.39323533
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	1.2068644	0.6675733	1.5733255	0.19841462
GOBP_POSITIVE_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY	1.206722	0.66751707	0.58424526	0.9826545
GOBP_G_PROTEIN_COUPLED_OPIOID_RECEPTOR_SIGNALING_PATHWAY	1.2066752	0.66718405	-1.3563775	0.699543
GOBP_REGULATION_OF_FIBROBLAST_PROLIFERATION	1.206567	0.667037	1.3232716	0.40716156
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	1.206524	0.66669	1.3521551	0.38782263
GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH	1.2065173	0.66623986	1.547997	0.21951437
GOBP_REGULATION_OF_VESICLE_TRANSPORT_ALONG_MICROTUBULE	1.2063583	0.66623926	0.9173105	0.808793
GOBP_ACTIN_FILAMENT_BASED_PROCESS	1.206187	0.6662726	1.3305364	0.4039511
GOBP_MUSCLE_CELL_DEVELOPMENT	1.2061706	0.6658505	1.4468422	0.31125095
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	1.2059093	0.6661504	1.583643	0.19374236
GOBP_CELL_PROLIFERATION_IN_BONE_MARROW	1.2057642	0.66610235	0.9905275	0.7390212
GOBP_LEYDIG_CELL_DIFFERENTIATION	1.2057247	0.66575015	0.9593934	0.77212983
GOBP_BONE_DEVELOPMENT	1.2054515	0.6660859	1.6856905	0.12278517
GOBP_OOCYTE_MATURATION	1.2053912	0.66579336	1.3603889	0.3791774
GOBP_POSITIVE_REGULATION_OF_COLLATERAL_SPROUTING	1.2051393	0.66605675	1.3803452	0.36293817
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION	1.2050682	0.6657967	1.4999579	0.25737378
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS	1.2050037	0.66552097	1.4230218	0.32579774
GOBP_REGULATION_OF_ISOPRENOID_METABOLIC_PROCESS	1.2049048	0.66535425	0.6509253	0.96352106
GOBP_NEGATIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	1.2045438	0.6659428	1.3858031	0.36014643
GOBP_POSITIVE_REGULATION_OF_3_UTR_MEDIATED_MRNA_STABILIZATION	1.2045062	0.6655903	0.77907294	0.9147001
GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS	1.2040249	0.66652226	1.1409547	0.5784027
GOBP_ENDOTHELIUM_DEVELOPMENT	1.2033923	0.66791207	1.2687787	0.450007
GOBP_VESICLE_TRANSPORT_ALONG_MICROTUBULE	1.2033886	0.66745657	0.98187864	0.7486009
GOBP_PALLIUM_DEVELOPMENT	1.2032585	0.6673708	1.2033886	0.511873
GOBP_RHYTHMIC_BEHAVIOR	1.2024552	0.66925395	1.2226642	0.49310574
GOBP_HIPPO_SIGNALING	1.2023523	0.6690858	1.1940023	0.5201162
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	1.2022718	0.6688561	1.1647118	0.55179745
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	1.2020607	0.669009	1.4711245	0.2890881
GOBP_LEUKOCYTE_APOPTOTIC_PROCESS	1.2020388	0.6686122	1.5793855	0.19250663
GOBP_DOPAMINE_SECRETION	1.2019749	0.6683294	1.5135348	0.24663727
GOBP_PODOCYTE_APOPTOTIC_PROCESS	1.2019594	0.6679091	1.0073746	0.7227433
GOBP_DNA_REPAIR_COMPLEX_ASSEMBLY	1.201759	0.66804516	-0.7582346	0.94665104
GOBP_RESPONSE_TO_POTASSIUM_ION	1.2016531	0.66788495	-0.4390024	0.9952586
GOBP_NEGATIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	1.2014813	0.6679238	1.1899784	0.52430683
GOBP_RADIAL_GLIA_GUIDED_PYRAMIDAL_NEURON_MIGRATION	1.2009741	0.66896546	0.866528	0.8537981
GOBP_LIPID_GLYCOSYLATION	1.2006029	0.6695999	-1.0103519	0.8523149
GOBP_CORTICOTROPIN_SECRETION	1.1997498	0.6716222	1.3428952	0.39330435
GOBP_ENDOPLASMIC_RETICULUM_PLASMA_MEMBRANE_TETHERING	1.1993331	0.6723801	1.2408657	0.47720352
GOBP_RECEPTOR_INTERNALIZATION	1.1990794	0.6726683	1.1317403	0.58732605
GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_LIPASE_ACTIVITY	1.1990336	0.67234075	0.9955468	0.7335376
GOBP_REGULATION_OF_TWITCH_SKELETAL_MUSCLE_CONTRACTION	1.1989841	0.6720214	-1.2040588	0.7606158
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	1.1986578	0.6725093	1.596896	0.185425
GOBP_NEGATIVE_REGULATION_OF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	1.1986371	0.6721056	1.2588663	0.4614225
GOBP_PLACENTA_BLOOD_VESSEL_DEVELOPMENT	1.1985205	0.6719829	0.9649679	0.7657893
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_FISSION	1.1976988	0.6739362	0.73791516	0.93124217
GOBP_REGULATION_OF_OSSIFICATION	1.1976789	0.67353034	1.6105648	0.16883829
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	1.1972126	0.6744313	-0.64797735	0.9679715
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	1.197085	0.6743402	1.429833	0.3224501
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	1.1969024	0.67440635	1.3599857	0.37912083
GOBP_B_CELL_CHEMOTAXIS	1.1964424	0.6752929	1.3076038	0.4253554
GOBP_POSITIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS	1.1963787	0.67501515	1.5463142	0.2209558
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	1.1963582	0.674613	1.1003749	0.6183868
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	1.1963462	0.6741866	1.4803346	0.27882615
GOBP_MICROTUBULE_BUNDLE_FORMATION	1.1957269	0.67551893	1.4148388	0.3356922
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING	1.1955284	0.6756393	1.4913123	0.26719427
GOBP_REGULATION_OF_CELL_DEVELOPMENT	1.1954299	0.67546356	1.3304541	0.40391204
GOBP_INSEMINATION	1.195413	0.6750553	1.3282207	0.40425217
GOBP_FOREBRAIN_CELL_MIGRATION	1.1946809	0.6767099	1.5013438	0.25500926
GOBP_GROWTH_INVOLVED_IN_HEART_MORPHOGENESIS	1.1945342	0.6766843	1.2771553	0.44505084
GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	1.1944393	0.6765096	1.3038467	0.42805463
GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	1.194396	0.67618006	0.99545735	0.73337483
GOBP_INTERLEUKIN_33_MEDIATED_SIGNALING_PATHWAY	1.1938114	0.67741346	1.2881559	0.43858802
GOBP_GLIAL_CELL_FATE_SPECIFICATION	1.1937718	0.67706877	1.396302	0.3535264
GOBP_MELANOCYTE_DIFFERENTIATION	1.193218	0.6782229	1.2960478	0.4315904
GOBP_PIGMENT_ACCUMULATION	1.1931539	0.6779548	1.0767077	0.64723724
GOBP_CARTILAGE_DEVELOPMENT	1.1930665	0.67774546	1.7704684	0.1003002
GOBP_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY	1.1924788	0.6789873	0.94510376	0.78603446
GOBP_NEGATIVE_REGULATION_OF_GLUCOSE_IMPORT	1.1922439	0.67922413	1.3547192	0.38527924
GOBP_NAD_CATABOLIC_PROCESS	1.1920425	0.6793541	1.1282007	0.5894755
GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	1.1920155	0.67897874	1.1178693	0.60130095
GOBP_ADENYLATE_CYCLASE_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	1.191927	0.6787798	1.3985928	0.35232806
GOBP_SYNAPTIC_VESICLE_COATING	1.1917969	0.67870706	0.9651482	0.7659494
GOBP_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	1.1916742	0.67860675	0.94964767	0.7823668
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_DOPAMINERGIC	1.1915761	0.67843354	0.5326239	0.9927511
GOBP_REGULATION_OF_LYSOSOME_SIZE	1.1910847	0.67939717	0.78950334	0.90884894
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	1.1909862	0.6792299	1.6142652	0.16406621
GOBP_REGULATION_OF_SEROTONIN_UPTAKE	1.1907835	0.6793642	-0.6930565	0.96148986
GOBP_DNA_LIGATION	1.1906788	0.6792016	0.6620405	0.95998406
GOBP_PROGESTERONE_BIOSYNTHETIC_PROCESS	1.1906232	0.67890507	1.2742772	0.44644693
GOBP_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS	1.1905582	0.6786344	0.9261712	0.79947674
GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS	1.1901342	0.67941076	1.604275	0.17752835
GOBP_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS	1.1901108	0.6790264	1.2574852	0.46304277
GOBP_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	1.1901014	0.6786009	1.3231591	0.4072087
GOBP_ARTERIAL_ENDOTHELIAL_CELL_DIFFERENTIATION	1.1899295	0.67863375	1.2544132	0.4655571
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING	1.189719	0.6787981	0.74417084	0.929012
GOBP_NOTOCHORD_MORPHOGENESIS	1.1895558	0.67882043	1.0399102	0.6868615
GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_MEIOTIC_CELL_CYCLE	1.1891129	0.67965746	0.73968023	0.93015647
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	1.1890541	0.67937386	0.9630109	0.76665264
